group,word,categories,count
Black Woman,we're,"['function', 'pronoun', 'ppron', 'we', 'verb', 'social', 'drives', 'affiliation', 'focuspresent']",64
Black Woman,flipping,[],1
Black Woman,pages,[],1
Black Woman,those,"['function', 'pronoun', 'ipron']",101
Black Woman,imaginative,"['cogproc', 'insight']",1
Black Woman,illustrations,[],1
Black Woman,ey,[],1
Black Woman,harburg,[],1
Black Woman,harold,[],1
Black Woman,arlen,[],1
Black Woman,weeks,"['relativ', 'time']",5
Black Woman,film's,['leisure'],2
Black Woman,score,"['drives', 'reward']",14
Black Woman,classic,['adj'],13
Black Woman,hear,"['verb', 'social', 'percept', 'hear', 'focuspresent']",39
Black Woman,singing,"['verb', 'percept', 'hear', 'leisure']",13
Black Woman,songs,"['percept', 'hear', 'leisure']",10
Black Woman,cut,"['affect', 'negemo']",9
Black Woman,won,"['verb', 'affect', 'posemo', 'drives', 'achiev', 'reward', 'focuspast']",22
Black Woman,oscar,[],4
Black Woman,garland's,[],1
Black Woman,signature,[],1
Black Woman,passing,"['verb', 'relativ', 'motion']",3
Black Woman,ranked,"['drives', 'achiev', 'focuspast']",1
Black Woman,number,[],7
Black Woman,american,[],2
Black Woman,institute,['work'],1
Black Woman,2004,[],1
Black Woman,100,[],6
Black Woman,america's,[],2
Black Woman,list,[],9
Black Woman,re-recorded,[],1
Black Woman,performances,['work'],22
Black Woman,fantastic,"['adj', 'affect', 'posemo']",21
Black Woman,acting,[],37
Black Woman,stylized,[],1
Black Woman,form,[],5
Black Woman,overacting,[],1
Black Woman,appeal,[],1
Black Woman,wholesome,[],1
Black Woman,image,"['percept', 'see']",1
Black Woman,corny,[],3
Black Woman,endearing,[],6
Black Woman,dare,"['drives', 'reward']",1
Black Woman,bewitching,[],1
Black Woman,acted,[],4
Black Woman,differently,"['cogproc', 'differ']",2
Black Woman,boring,"['adj', 'affect', 'negemo']",1
Black Woman,julie,[],1
Black Woman,wearing,"['verb', 'bio', 'body']",5
Black Woman,visually,[],8
Black Woman,cumbersome,[],1
Black Woman,suffered,"['verb', 'affect', 'negemo', 'sad', 'focuspast']",1
Black Woman,role,['social'],23
Black Woman,wear,"['verb', 'bio', 'body', 'focuspresent']",3
Black Woman,painful,"['affect', 'negemo', 'percept', 'feel', 'bio', 'health']",4
Black Woman,corset,[],1
Black Woman,torso,[],1
Black Woman,pre-adolescent,[],1
Black Woman,rumored,['social'],1
Black Woman,torturous,"['affect', 'negemo', 'anger']",1
Black Woman,playing,"['verb', 'affect', 'posemo', 'leisure']",30
Black Woman,gatekeeper,"['relativ', 'space', 'home']",1
Black Woman,carriage,[],1
Black Woman,driver,[],2
Black Woman,guard,"['drives', 'risk']",1
Black Woman,jolly,"['affect', 'posemo']",1
Black Woman,boisterous,[],1
Black Woman,chameleon,[],1
Black Woman,bulger,[],1
Black Woman,hulk,[],1
Black Woman,excellently,"['affect', 'posemo']",1
Black Woman,fabulous,"['adj', 'affect', 'posemo']",2
Black Woman,acrobatic,[],1
Black Woman,dancing,"['verb', 'social', 'drives', 'affiliation', 'relativ', 'motion', 'leisure']",3
Black Woman,rey,[],1
Black Woman,interviews,"['social', 'work']",5
Black Woman,mimicked,[],1
Black Woman,woven,[],1
Black Woman,pattern,[],1
Black Woman,lines,[],8
Black Woman,vanish,[],1
Black Woman,bert,[],1
Black Woman,lahr,[],1
Black Woman,zeke,[],1
Black Woman,delivery,"['relativ', 'motion']",1
Black Woman,uh,"['informal', 'nonflu']",26
Black Woman,forth,[],1
Black Woman,funniest,"['adj', 'compare', 'affect', 'posemo']",1
Black Woman,comedy,"['affect', 'posemo', 'leisure']",23
Black Woman,jack,[],2
Black Woman,haley,[],1
Black Woman,hickory,[],1
Black Woman,manipulated,"['cogproc', 'cause', 'drives', 'power']",2
Black Woman,voice,"['percept', 'hear']",9
Black Woman,while,"['function', 'conj', 'relativ', 'time']",26
Black Woman,tone,[],8
Black Woman,soft,"['adj', 'percept', 'feel']",4
Black Woman,bedtime,"['relativ', 'time']",2
Black Woman,son,"['social', 'family', 'male']",3
Black Woman,decision,"['cogproc', 'insight']",3
Black Woman,compassionate,"['affect', 'posemo', 'social', 'drives', 'affiliation']",1
Black Woman,sensitive,['adj'],7
Black Woman,biggest,"['adj', 'compare', 'drives', 'power', 'relativ', 'space']",3
Black Woman,standouts,[],2
Black Woman,margaret,[],2
Black Woman,hamilton,[],2
Black Woman,performance,['work'],26
Black Woman,call,['social'],13
Black Woman,thrilling,"['affect', 'posemo']",2
Black Woman,memorable,"['cogproc', 'insight']",2
Black Woman,copied,[],1
Black Woman,quoted,[],1
Black Woman,obsessed,"['affect', 'negemo', 'anx']",2
Black Woman,relished,[],1
Black Woman,everything,"['function', 'pronoun', 'ipron', 'social', 'cogproc', 'certain']",80
Black Woman,sad,"['adj', 'affect', 'negemo', 'sad']",29
Black Woman,lonely,"['affect', 'negemo', 'sad']",2
Black Woman,figure,"['cogproc', 'insight']",14
Black Woman,lived,"['verb', 'bio', 'health', 'focuspast']",5
Black Woman,constant,"['relativ', 'time']",3
Black Woman,frustration,"['affect', 'negemo', 'anger']",3
Black Woman,popular,"['adj', 'affect', 'posemo', 'social']",4
Black Woman,citizens,['social'],1
Black Woman,munchkinland,[],1
Black Woman,live,"['verb', 'bio', 'health', 'focuspresent']",28
Black Woman,munchkin,[],1
Black Woman,lively,"['affect', 'posemo', 'bio', 'health']",1
Black Woman,nostalgic,[],1
Black Woman,enchantment,[],1
Black Woman,paved,[],1
Black Woman,stature,[],1
Black Woman,every,"['quant', 'cogproc', 'certain']",40
Black Woman,cry,"['verb', 'affect', 'negemo', 'sad']",10
Black Woman,guarantee,"['cogproc', 'certain']",6
Black Woman,single,"['adj', 'number', 'quant']",13
Black Woman,ending,"['relativ', 'time']",14
Black Woman,wraps,[],2
Black Woman,quickly,"['relativ', 'motion', 'time']",4
Black Woman,tv,['leisure'],4
Black Woman,spoofed,[],1
Black Woman,asked,"['verb', 'social', 'focuspast']",8
Black Woman,question,"['social', 'cogproc', 'insight', 'tentat']",4
Black Woman,fans,[],2
Black Woman,wondered,"['verb', 'cogproc', 'insight', 'tentat', 'focuspast']",2
Black Woman,glinda,[],2
Black Woman,north,"['relativ', 'space']",2
Black Woman,storytelling,[],5
Black Woman,piece,['quant'],12
Black Woman,sadly,"['affect', 'negemo', 'sad']",1
Black Woman,west's,"['relativ', 'space']",1
Black Woman,trimmed,[],1
Black Woman,deleted,"['verb', 'focuspast']",1
Black Woman,entirely,"['quant', 'cogproc', 'certain']",2
Black Woman,deemed,[],1
Black Woman,frightening,"['affect', 'negemo', 'anx']",1
Black Woman,audiences,[],8
Black Woman,critics,[],2
Black Woman,bark,[],1
Black Woman,bite,[],1
Black Woman,hoping,"['verb', 'affect', 'posemo', 'cogproc', 'discrep', 'tentat', 'focusfuture']",3
Black Woman,clips,[],3
Black Woman,minds,[],1
Black Woman,symbolism,[],5
Black Woman,stands,[],5
Black Woman,harder,"['adj', 'compare', 'percept', 'feel']",5
Black Woman,nonetheless,"['function', 'adverb']",1
Black Woman,nastier,"['affect', 'negemo', 'anger']",1
Black Woman,moreover,[],1
Black Woman,fast,"['relativ', 'motion', 'time']",8
Black Woman,enjoyment,"['affect', 'posemo']",1
Black Woman,grew,"['verb', 'focuspast', 'relativ', 'motion']",6
Black Woman,least,"['adj', 'compare', 'quant']",13
Black Woman,twice,['number'],9
Black Woman,i've,"['function', 'pronoun', 'ppron', 'i', 'auxverb', 'verb', 'focuspresent']",20
Black Woman,books,"['work', 'leisure']",8
Black Woman,adaptations,[],2
Black Woman,word,[],13
Black Woman,describe,"['verb', 'focuspresent']",5
Black Woman,six,['number'],5
Black Woman,maybe,"['function', 'adverb', 'cogproc', 'tentat']",51
Black Woman,eight,['number'],2
Black Woman,feeling,"['verb', 'cogproc', 'insight', 'percept', 'feel']",29
Black Woman,44,[],1
Black Woman,million,['number'],6
Black Woman,tuned,[],4
Black Woman,television,['leisure'],4
Black Woman,broadcast,[],1
Black Woman,november,"['relativ', 'time']",1
Black Woman,3rd,[],1
Black Woman,1956,[],1
Black Woman,aired,[],1
Black Woman,often,"['function', 'adverb', 'cogproc', 'tentat', 'relativ', 'time']",7
Black Woman,easter,"['relativ', 'space']",1
Black Woman,sunday,"['relativ', 'time']",1
Black Woman,cbs,[],1
Black Woman,40,[],5
Black Woman,according,[],4
Black Woman,library,['work'],1
Black Woman,congress,"['drives', 'power', 'work']",1
Black Woman,mantra,[],1
Black Woman,instills,[],1
Black Woman,viewers,"['percept', 'see']",2
Black Woman,leaving,"['verb', 'relativ', 'motion']",11
Black Woman,venture,[],2
Black Woman,tie,[],2
Black Woman,takes,"['verb', 'drives', 'reward', 'focuspresent']",16
Black Woman,view,"['percept', 'see']",9
Black Woman,seek,[],2
Black Woman,happiness,"['affect', 'posemo']",7
Black Woman,anywhere,"['function', 'adverb', 'cogproc', 'tentat', 'relativ', 'space']",4
Black Woman,individual,['social'],1
Black Woman,bringing,"['verb', 'relativ', 'motion']",6
Black Woman,upbringing,[],1
Black Woman,taught,"['verb', 'drives', 'power', 'focuspast', 'work']",3
Black Woman,standards,[],2
Black Woman,self,['social'],3
Black Woman,matter,[],14
Black Woman,rating,[],8
Black Woman,95,[],1
Black Woman,sums,[],1
Black Woman,signing,[],4
Black Woman,lovers,"['affect', 'posemo', 'social', 'friend', 'bio', 'sexual', 'drives', 'affiliation']",3
Black Woman,i'm,"['function', 'pronoun', 'ppron', 'i', 'auxverb', 'verb', 'focuspresent']",134
Black Woman,next,"['adj', 'relativ', 'time']",33
Black Woman,hello,"['social', 'drives', 'affiliation']",11
Black Woman,welcome,"['affect', 'posemo', 'social', 'drives', 'affiliation']",14
Black Woman,channel,['leisure'],20
Black Woman,hi,"['social', 'drives', 'affiliation']",8
Black Woman,mia,[],2
Black Woman,tiffany,[],4
Black Woman,going,"['verb', 'focusfuture', 'relativ', 'motion']",187
Black Woman,recommended,['social'],5
Black Woman,anticipated,['focusfuture'],2
Black Woman,casablanca,[],18
Black Woman,excited,"['adj', 'affect', 'posemo', 'drives', 'reward']",26
Black Woman,1942,[],2
Black Woman,michael,[],3
Black Woman,curtis,[],2
Black Woman,humphrey,"['bio', 'sexual']",9
Black Woman,bogart,[],8
Black Woman,rick,[],6
Black Woman,blaine,[],1
Black Woman,ingrid,[],6
Black Woman,bergman,[],4
Black Woman,ilsa,[],2
Black Woman,lund,[],1
Black Woman,paul,[],1
Black Woman,henried,[],1
Black Woman,laszlo,[],7
Black Woman,notable,[],2
Black Woman,claude,[],5
Black Woman,raines,[],1
Black Woman,smith,[],1
Black Woman,washington,[],2
Black Woman,sydney,[],2
Black Woman,greenstreet,[],2
Black Woman,christmas,"['relativ', 'time', 'relig']",3
Black Woman,connecticut,[],2
Black Woman,s,[],4
Black Woman,caskel,[],1
Black Woman,background,[],17
Black Woman,add,"['quant', 'drives', 'reward', 'focuspresent']",6
Black Woman,historical,"['relativ', 'time']",7
Black Woman,please,"['affect', 'posemo']",47
Black Woman,skip,[],1
Black Woman,further,"['adj', 'compare', 'relativ', 'space']",3
Black Woman,ado,[],2
Black Woman,release,[],8
Black Woman,war,"['affect', 'negemo', 'anger', 'drives', 'power', 'death']",28
Black Woman,hollywood,[],6
Black Woman,shifted,[],1
Black Woman,moral,['relig'],2
Black Woman,boosting,[],1
Black Woman,patriotic,[],2
Black Woman,themes,[],9
Black Woman,stranger,[],2
Black Woman,supposed,"['verb', 'cogproc', 'tentat', 'focuspast']",25
Black Woman,1943,[],3
Black Woman,align,[],1
Black Woman,allied,[],4
Black Woman,successful,"['adj', 'affect', 'posemo', 'drives', 'achiev', 'reward', 'work']",3
Black Woman,invasion,"['drives', 'power']",2
Black Woman,africa,[],1
Black Woman,served,[],4
Black Woman,step,"['relativ', 'motion']",2
Black Woman,weakening,"['verb', 'affect', 'negemo', 'bio', 'health', 'drives', 'power']",1
Black Woman,axis,[],1
Black Woman,powers,"['drives', 'power']",1
Black Woman,southern,"['relativ', 'space']",2
Black Woman,europe,[],2
Black Woman,january,"['relativ', 'time']",1
Black Woman,location,"['relativ', 'space']",1
Black Woman,conference,['work'],1
Black Woman,attended,"['focuspast', 'relativ', 'motion']",2
Black Woman,fdr,[],1
Black Woman,winston,[],1
Black Woman,churchill,"['drives', 'affiliation', 'relig']",1
Black Woman,events,[],9
Black Woman,increase,"['relativ', 'motion']",1
Black Woman,popularity,"['affect', 'posemo']",2
Black Woman,us's,[],1
Black Woman,moment,"['relativ', 'time']",27
Black Woman,shout,"['percept', 'hear']",6
Black Woman,grouchy,"['affect', 'negemo', 'anger']",2
Black Woman,marks,[],3
Black Woman,adding,"['quant', 'drives', 'reward']",3
Black Woman,information,"['cogproc', 'insight']",5
Black Woman,grandparents,"['social', 'family', 'male']",1
Black Woman,sharing,"['verb', 'affect', 'posemo', 'social', 'drives', 'affiliation']",2
Black Woman,cynical,"['affect', 'negemo', 'anger']",4
Black Woman,expatriate,[],1
Black Woman,cafe,"['bio', 'ingest', 'leisure']",3
Black Woman,owner,"['social', 'drives', 'power']",1
Black Woman,struggles,"['affect', 'negemo', 'anx', 'drives', 'power']",3
Black Woman,whether,"['function', 'conj', 'interrog', 'cogproc', 'differ']",3
Black Woman,former,"['adj', 'compare', 'focuspast', 'relativ', 'time']",2
Black Woman,lover,"['affect', 'posemo', 'social', 'friend', 'bio', 'sexual', 'drives', 'affiliation']",2
Black Woman,fugitive,[],1
Black Woman,husband,"['social', 'family', 'male', 'drives', 'affiliation']",12
Black Woman,escape,"['drives', 'risk', 'relativ', 'motion']",8
Black Woman,nazis,[],6
Black Woman,french,[],5
Black Woman,morocco,[],1
Black Woman,found,"['verb', 'cogproc', 'insight', 'focuspast']",24
Black Woman,based,"['verb', 'cogproc', 'cause']",24
Black Woman,unproduced,"['drives', 'achiev', 'risk', 'work']",1
Black Woman,comes,"['verb', 'focuspresent', 'relativ', 'motion']",26
Black Woman,ricks,[],1
Black Woman,murray,[],1
Black Woman,burnett,[],1
Black Woman,joan,[],2
Black Woman,allison,[],1
Black Woman,ended,"['verb', 'focuspast', 'relativ', 'time']",9
Black Woman,selling,"['verb', 'money']",5
Black Woman,warner,"['affect', 'negemo', 'drives', 'risk']",1
Black Woman,bros,"['social', 'family', 'male', 'drives', 'affiliation']",1
Black Woman,20,[],5
Black Woman,000,[],2
Black Woman,record-breaking,[],1
Black Woman,sum,[],1
Black Woman,worked,"['verb', 'drives', 'achiev', 'focuspast', 'work']",10
Black Woman,anticipate,['focusfuture'],1
Black Woman,became,"['verb', 'cogproc', 'insight', 'focuspast']",7
Black Woman,fourth,['number'],10
Black Woman,highest,"['adj', 'compare', 'drives', 'power', 'relativ', 'space']",1
Black Woman,grossing,"['verb', 'affect', 'negemo']",1
Black Woman,whopping,[],1
Black Woman,462,[],1
Black Woman,500,[],1
Black Woman,domestic,['home'],1
Black Woman,nominated,"['drives', 'power']",10
Black Woman,oscars,[],3
Black Woman,three,['number'],38
Black Woman,writing,"['verb', 'work']",17
Black Woman,directing,[],11
Black Woman,ticket,['leisure'],7
Black Woman,motion,"['relativ', 'motion']",8
Black Woman,picture,"['percept', 'see']",13
Black Woman,glad,"['adj', 'affect', 'posemo']",12
Black Woman,haven't,"['function', 'auxverb', 'negate', 'verb', 'cogproc', 'differ', 'focuspresent']",22
Black Woman,bell,[],12
Black Woman,notification,[],19
Black Woman,loop,[],4
Black Woman,alright,"['affect', 'posemo', 'informal', 'assent']",17
Black Woman,waiting,"['verb', 'relativ', 'time']",5
Black Woman,drinks,"['bio', 'ingest', 'leisure']",2
Black Woman,snacks,"['bio', 'ingest']",3
Black Woman,fruits,"['percept', 'bio', 'ingest']",1
Black Woman,bananas,[],1
Black Woman,oranges,[],1
Black Woman,healthy,"['adj', 'affect', 'posemo']",7
Black Woman,ice,[],3
Black Woman,cream,"['bio', 'ingest']",1
Black Woman,officers,"['drives', 'power']",2
Black Woman,german,[],3
Black Woman,couriers,[],3
Black Woman,carrying,"['relativ', 'motion']",3
Black Woman,official,"['drives', 'power']",1
Black Woman,documents,[],1
Black Woman,murdered,"['affect', 'negemo', 'anger', 'death']",4
Black Woman,trained,[],5
Black Woman,iran,[],1
Black Woman,murderer,"['affect', 'negemo', 'anger', 'death']",3
Black Woman,possible,"['cogproc', 'tentat']",10
Black Woman,accomplices,"['social', 'friend', 'drives', 'affiliation']",1
Black Woman,headed,"['relativ', 'motion']",1
Black Woman,explain,"['verb', 'social', 'cogproc', 'insight', 'focuspresent']",6
Black Woman,reign,"['drives', 'power']",1
Black Woman,refugees,[],1
Black Woman,traveled,"['verb', 'focuspast', 'relativ', 'motion', 'leisure']",1
Black Woman,paris,[],13
Black Woman,able,"['drives', 'achiev']",31
Black Woman,lisbon,[],3
Black Woman,assuming,"['cogproc', 'insight', 'tentat']",2
Black Woman,america,[],3
Black Woman,gotten,"['verb', 'drives', 'reward', 'focuspast']",6
Black Woman,editing,['work'],7
Black Woman,tomorrow,"['focusfuture', 'relativ', 'time']",5
Black Woman,plane,[],10
Black Woman,essentially,"['function', 'adverb']",4
Black Woman,sitting,"['verb', 'relativ', 'space']",9
Black Woman,ducks,[],1
Black Woman,money,['money'],9
Black Woman,freedom,"['affect', 'posemo']",5
Black Woman,stress,"['affect', 'negemo', 'anx']",2
Black Woman,uproar,[],1
Black Woman,fear,"['affect', 'negemo', 'anx']",14
Black Woman,circulating,"['relativ', 'motion']",1
Black Woman,surreal,[],2
Black Woman,comfortable,"['adj', 'affect', 'posemo']",5
Black Woman,2021,[],2
Black Woman,must,"['function', 'auxverb', 'verb', 'cogproc', 'discrep', 'certain']",21
Black Woman,rain,[],2
Black Woman,unoccupied,[],1
Black Woman,france,[],1
Black Woman,welcomes,"['affect', 'posemo', 'social', 'drives', 'affiliation']",1
Black Woman,captain,"['drives', 'power']",1
Black Woman,majestrous,[],1
Black Woman,aide,[],1
Black Woman,lieutenant,[],1
Black Woman,cassell,[],1
Black Woman,actor,['leisure'],14
Black Woman,major,[],4
Black Woman,heinrich,[],4
Black Woman,strausser,[],2
Black Woman,born,"['verb', 'focuspast', 'relativ', 'time']",23
Black Woman,berlin,[],1
Black Woman,publicly,[],1
Black Woman,anti-nazi,[],1
Black Woman,redeeming,[],1
Black Woman,qualities,[],2
Black Woman,goodness,"['affect', 'posemo']",10
Black Woman,guess,"['verb', 'cogproc', 'tentat', 'focuspresent']",28
Black Woman,xyz,[],1
Black Woman,bring,"['verb', 'focuspresent', 'relativ', 'motion']",9
Black Woman,15,[],4
Black Woman,franks,[],1
Black Woman,cash,"['drives', 'power', 'money']",3
Black Woman,gosh,[],14
Black Woman,suspect,"['cogproc', 'insight']",3
Black Woman,storming,[],1
Black Woman,countries,"['relativ', 'space']",2
Black Woman,male,"['social', 'male']",3
Black Woman,interest,"['affect', 'posemo']",5
Black Woman,sabrina,[],1
Black Woman,audrey,[],1
Black Woman,hepburn,[],1
Black Woman,began,"['verb', 'focuspast', 'relativ', 'time']",1
Black Woman,affair,['social'],2
Black Woman,letters,[],5
Black Woman,transit,[],6
Black Woman,papers,['work'],4
Black Woman,germans,[],3
Black Woman,poi,[],1
Black Woman,noticing,"['verb', 'cogproc', 'insight']",3
Black Woman,camera,[],17
